environment,budget,alert_limit,policy,candidate,split,calibration_feasible,heldout_feasible,harm,containment,benign_cost,disruption,false_alert,benign_collateral,attack_collateral
combined,3.0,0.67,isolate,t8_l0,test,True,True,11.32,0.34125,0.9520833333333333,0.695,0.3333333333333333,0.25708333333333333,4.6875
combined,3.0,0.67,isolate,t8_l0,family_shift,True,False,7.685,0.2775,12.5,9.5,1.0,3.0,3.565
combined,6.0,0.34,revoke,t8_l0,test,True,True,13.89625,0.12375,0.695,0.695,0.3333333333333333,0.0,0.0
combined,6.0,0.34,revoke,t8_l0,family_shift,True,False,8.9575,0.065,9.5,9.5,1.0,0.0,0.0
combined,6.0,0.34,deception_silent,t8_l0,test,True,True,9.0625,0.34375,1.785,1.785,0.3333333333333333,0.0,0.0
combined,6.0,0.34,deception_silent,t8_l0,family_shift,True,False,5.195,0.365,10.3875,10.3875,1.0,0.0,0.0
combined,6.0,0.34,deception,t20_l0,test,True,True,10.4675,0.205,1.72,1.72,0.14166666666666666,0.0,0.0
combined,6.0,0.34,deception,t20_l0,family_shift,True,False,5.4325,0.2875,5.175,5.175,0.595,0.0,0.0
combined,6.0,0.34,isolate,t8_l0,test,True,True,11.32,0.34125,0.9520833333333333,0.695,0.3333333333333333,0.25708333333333333,4.6875
combined,6.0,0.34,isolate,t8_l0,family_shift,True,False,7.685,0.2775,12.5,9.5,1.0,3.0,3.565
combined,6.0,0.67,revoke,t5_l0,test,True,True,5.215,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
combined,6.0,0.67,revoke,t5_l0,family_shift,True,False,7.165,0.5,14.5,14.5,1.0,0.0,0.0
combined,6.0,0.67,deception_silent,t5_l0,test,True,False,3.09625,0.81875,6.023333333333333,6.023333333333333,0.6666666666666666,0.0,0.0
combined,6.0,0.67,deception_silent,t5_l0,family_shift,True,False,4.1475,0.635,15.0175,15.0175,1.0,0.0,0.0
combined,6.0,0.67,deception,t5_l1,test,True,False,8.3425,0.47625,6.31,6.31,0.6666666666666666,0.0,0.0
combined,6.0,0.67,deception,t5_l1,family_shift,True,False,4.1475,0.635,14.8625,14.8625,1.0,0.0,0.0
combined,6.0,0.67,isolate,t8_l0,test,True,True,11.32,0.34125,0.9520833333333333,0.695,0.3333333333333333,0.25708333333333333,4.6875
combined,6.0,0.67,isolate,t8_l0,family_shift,True,False,7.685,0.2775,12.5,9.5,1.0,3.0,3.565
combined,12.0,0.34,revoke,t8_l0,test,True,True,13.89625,0.12375,0.695,0.695,0.3333333333333333,0.0,0.0
combined,12.0,0.34,revoke,t8_l0,family_shift,True,False,8.9575,0.065,9.5,9.5,1.0,0.0,0.0
combined,12.0,0.34,deception_silent,t8_l0,test,True,True,9.0625,0.34375,1.785,1.785,0.3333333333333333,0.0,0.0
combined,12.0,0.34,deception_silent,t8_l0,family_shift,True,False,5.195,0.365,10.3875,10.3875,1.0,0.0,0.0
combined,12.0,0.34,deception,t20_l0,test,True,True,10.4675,0.205,1.72,1.72,0.14166666666666666,0.0,0.0
combined,12.0,0.34,deception,t20_l0,family_shift,True,False,5.4325,0.2875,5.175,5.175,0.595,0.0,0.0
combined,12.0,0.34,isolate,t8_l0,test,True,True,11.32,0.34125,0.9520833333333333,0.695,0.3333333333333333,0.25708333333333333,4.6875
combined,12.0,0.34,isolate,t8_l0,family_shift,True,False,7.685,0.2775,12.5,9.5,1.0,3.0,3.565
combined,12.0,0.67,revoke,t5_l0,test,True,True,5.215,0.75,5.333333333333333,5.333333333333333,0.6666666666666666,0.0,0.0
combined,12.0,0.67,revoke,t5_l0,family_shift,True,False,7.165,0.5,14.5,14.5,1.0,0.0,0.0
combined,12.0,0.67,deception_silent,t5_l0,test,True,True,3.09625,0.81875,6.023333333333333,6.023333333333333,0.6666666666666666,0.0,0.0
combined,12.0,0.67,deception_silent,t5_l0,family_shift,True,False,4.1475,0.635,15.0175,15.0175,1.0,0.0,0.0
combined,12.0,0.67,deception,t5_l0,test,True,True,3.09625,0.81875,6.99,6.99,0.6666666666666666,0.0,0.0
combined,12.0,0.67,deception,t5_l0,family_shift,True,False,4.1475,0.635,15.8475,15.8475,1.0,0.0,0.0
combined,12.0,0.67,isolate,t5_l0,test,True,True,4.31,0.82,7.333333333333333,5.333333333333333,0.6666666666666666,2.0,5.0625
combined,12.0,0.67,isolate,t5_l0,family_shift,True,False,5.96,0.6175,19.0,14.5,1.0,4.5,4.625
